Variable i,Variable j,Time lag of i,Link type i --- j,Link value
closeTeams_9,closeTeams_10,4,-->,-0.022309
closeTeams_9,distantTeams_1,0,o-o,0.076707
closeTeams_9,distantTeams_1,1,-->,-0.045672
closeTeams_9,distantTeams_1,3,-->,-0.061762
closeTeams_9,distantTeams_1,4,-->,0.015593
closeTeams_9,distantTeams_1,5,-->,0.037109
closeTeams_9,distantTeams_2,0,o-o,-0.33658
closeTeams_9,distantTeams_2,2,-->,0.014264
closeTeams_9,distantTeams_2,3,-->,0.015413
closeTeams_9,distantTeams_2,4,-->,0.045843
closeTeams_9,distantTeams_3,0,o-o,-0.19874
closeTeams_9,distantTeams_3,1,-->,-0.019566
closeTeams_9,distantTeams_3,2,-->,-0.027139
closeTeams_9,distantTeams_3,3,-->,-0.040968
closeTeams_9,distantTeams_4,0,o-o,-0.12461
closeTeams_9,distantTeams_4,1,-->,-0.029156
closeTeams_9,distantTeams_4,3,-->,-0.016406
closeTeams_9,distantTeams_4,4,-->,0.021574
closeTeams_9,distantTeams_5,0,o-o,-0.091579
closeTeams_9,distantTeams_5,3,-->,-0.026343
closeTeams_9,distantTeams_5,4,-->,0.020548
closeTeams_9,distantTeams_5,5,-->,0.015013
closeTeams_9,distantTeams_6,0,o-o,-0.067958
closeTeams_9,distantTeams_6,3,-->,-0.014464
closeTeams_9,distantTeams_6,5,-->,0.016003
closeTeams_9,distantTeams_7,0,o-o,-0.051367
closeTeams_9,distantTeams_8,0,o-o,-0.034573
closeTeams_9,distantTeams_8,4,-->,-0.015431
closeTeams_9,distantTeams_9,0,o-o,-0.025339
closeTeams_9,distantTeams_9,4,-->,-0.014761
closeTeams_9,distantTeams_10,0,o-o,-0.015813
closeTeams_9,closeOps_2,4,-->,0.012999
closeTeams_9,closeOps_3,0,o-o,0.022901
closeTeams_9,closeOps_4,0,o-o,0.041516
closeTeams_9,closeOps_4,3,-->,0.016741
closeTeams_9,closeOps_5,0,o-o,0.05908
closeTeams_9,closeOps_5,3,-->,0.019239
closeTeams_9,closeOps_5,5,-->,-0.027135
closeTeams_9,closeOps_6,0,o-o,0.07989
closeTeams_9,closeOps_6,1,-->,0.013735
closeTeams_9,closeOps_6,3,-->,0.030849
closeTeams_9,closeOps_6,5,-->,-0.040596
closeTeams_9,closeOps_7,0,o-o,0.10034
closeTeams_9,closeOps_7,3,-->,0.014335
closeTeams_9,closeOps_7,5,-->,-0.046219
closeTeams_9,closeOps_8,0,o-o,0.1027
closeTeams_9,closeOps_8,5,-->,-0.022336
closeTeams_9,closeOps_9,0,o-o,0.093067
closeTeams_9,closeOps_9,2,-->,-0.038354
closeTeams_9,closeOps_9,3,-->,0.013644
closeTeams_9,closeOps_9,5,-->,-0.0155
closeTeams_9,closeOps_10,0,o-o,0.10221
closeTeams_9,closeOps_10,2,-->,-0.024495
closeTeams_9,closeOps_10,3,-->,0.026187
closeTeams_9,closeOps_10,5,-->,0.019082
closeTeams_9,closeOps_11,0,o-o,0.051018
closeTeams_9,closeOps_11,1,-->,-0.013675
closeTeams_9,closeOps_11,3,-->,0.044065
closeTeams_9,closeOps_11,5,-->,-0.018689
closeTeams_9,distantOps_1,1,-->,0.01755
closeTeams_9,distantOps_1,2,-->,-0.01446
closeTeams_9,distantOps_1,3,-->,-0.036216
closeTeams_9,distantOps_2,1,-->,0.01973
closeTeams_9,distantOps_2,3,-->,0.019495
closeTeams_9,distantOps_3,0,o-o,-0.033014
closeTeams_9,distantOps_3,1,-->,-0.019708
closeTeams_9,distantOps_3,2,-->,0.018413
closeTeams_9,distantOps_4,0,o-o,-0.067237
closeTeams_9,distantOps_4,4,-->,0.01599
closeTeams_9,distantOps_5,0,o-o,-0.082545
closeTeams_9,distantOps_5,1,-->,-0.021915
closeTeams_9,distantOps_5,4,-->,0.014283
closeTeams_9,distantOps_5,5,-->,0.044394
closeTeams_9,distantOps_6,0,o-o,-0.07652
closeTeams_9,distantOps_6,1,-->,-0.014126
closeTeams_9,distantOps_6,3,-->,-0.037935
closeTeams_9,distantOps_6,5,-->,0.042268
closeTeams_9,distantOps_7,0,o-o,-0.060148
closeTeams_9,distantOps_7,3,-->,-0.027275
closeTeams_9,distantOps_7,5,-->,0.033893
closeTeams_9,distantOps_8,0,o-o,-0.045446
closeTeams_9,distantOps_8,3,-->,-0.025645
closeTeams_9,distantOps_8,5,-->,0.013042
closeTeams_9,distantOps_9,0,o-o,-0.031631
closeTeams_9,distantOps_9,3,-->,-0.022384
closeTeams_9,distantOps_10,0,o-o,-0.027322
closeTeams_9,distantOps_11,0,o-o,-0.022829
closeTeams_9,distantOps_11,2,-->,-0.017069
closeTeams_9,distantOps_11,4,-->,-0.014825
closeTeams_10,team,4,-->,0.015272
closeTeams_10,behaviour,4,-->,0.012908
closeTeams_10,direction,1,-->,-0.014507
closeTeams_10,closeTeams_2,4,-->,0.014677
closeTeams_10,closeTeams_8,1,-->,0.02524
closeTeams_10,closeTeams_8,2,-->,0.026847
closeTeams_10,closeTeams_8,4,-->,-0.038748
closeTeams_10,closeTeams_8,5,-->,0.019944
closeTeams_10,closeTeams_9,1,-->,0.11238
closeTeams_10,closeTeams_9,2,-->,-0.029174
closeTeams_10,closeTeams_9,4,-->,-0.053539
closeTeams_10,closeTeams_9,5,-->,0.038556
closeTeams_10,closeTeams_10,1,-->,0.17291
closeTeams_10,closeTeams_10,2,-->,0.040534
closeTeams_10,closeTeams_10,3,-->,0.059177
closeTeams_10,closeTeams_10,4,-->,0.024354
closeTeams_10,closeTeams_10,5,-->,0.04872
closeTeams_10,distantTeams_1,0,o-o,-0.18165
closeTeams_10,distantTeams_1,1,-->,0.086068
closeTeams_10,distantTeams_1,3,-->,-0.017108
closeTeams_10,distantTeams_1,4,-->,0.014079
closeTeams_10,distantTeams_1,5,-->,0.018367
closeTeams_10,distantTeams_2,0,o-o,-0.13754
closeTeams_10,distantTeams_2,1,-->,-0.014989
closeTeams_10,distantTeams_2,4,-->,0.030192
closeTeams_10,distantTeams_3,0,o-o,-0.069252
closeTeams_10,distantTeams_3,1,-->,-0.031201
closeTeams_10,distantTeams_3,2,-->,-0.0131
closeTeams_10,distantTeams_3,4,-->,0.016589
closeTeams_10,distantTeams_3,5,-->,-0.017377
closeTeams_10,distantTeams_4,0,o-o,-0.041953
closeTeams_10,distantTeams_4,2,-->,-0.020244
closeTeams_10,distantTeams_5,0,o-o,-0.029487
closeTeams_10,distantTeams_5,4,-->,0.024513
closeTeams_10,distantTeams_6,0,o-o,-0.021443
closeTeams_10,distantTeams_6,1,-->,0.018558
closeTeams_10,distantTeams_6,3,-->,-0.012935
closeTeams_10,distantTeams_6,4,-->,0.013579
closeTeams_10,distantTeams_7,0,o-o,-0.019309
closeTeams_10,distantTeams_7,1,-->,0.016647
closeTeams_10,closeOps_2,5,-->,0.015367
closeTeams_10,closeOps_3,4,-->,0.017094
closeTeams_10,closeOps_5,0,o-o,0.016327
closeTeams_10,closeOps_5,4,-->,-0.014203
closeTeams_10,closeOps_6,0,o-o,0.017057
closeTeams_10,closeOps_6,4,-->,-0.015683
closeTeams_10,closeOps_7,0,o-o,0.030967
closeTeams_10,closeOps_7,2,-->,0.014079
closeTeams_10,closeOps_7,4,-->,-0.016027
closeTeams_10,closeOps_8,0,o-o,0.037651
closeTeams_10,closeOps_8,1,-->,-0.015563
closeTeams_10,closeOps_8,5,-->,-0.033093
closeTeams_10,closeOps_9,0,o-o,0.075685
closeTeams_10,closeOps_9,1,-->,-0.014423
closeTeams_10,closeOps_9,5,-->,-0.032978
closeTeams_10,closeOps_10,0,o-o,0.095
closeTeams_10,closeOps_10,1,-->,0.01978
closeTeams_10,closeOps_10,2,-->,-0.039632
closeTeams_10,closeOps_10,4,-->,0.030147
closeTeams_10,closeOps_10,5,-->,-0.032998
closeTeams_10,closeOps_11,0,o-o,-0.045506
closeTeams_10,closeOps_11,1,-->,-0.038775
closeTeams_10,closeOps_11,2,-->,-0.053023
closeTeams_10,closeOps_11,5,-->,-0.064743
closeTeams_10,distantOps_1,1,-->,-0.03728
closeTeams_10,distantOps_1,2,-->,0.015373
closeTeams_10,distantOps_1,3,-->,0.02577
closeTeams_10,distantOps_2,0,o-o,-0.025123
closeTeams_10,distantOps_2,1,-->,-0.051622
closeTeams_10,distantOps_2,2,-->,0.071879
closeTeams_10,distantOps_2,3,-->,0.013705
closeTeams_10,distantOps_2,4,-->,-0.032189
closeTeams_10,distantOps_3,0,o-o,-0.051448
closeTeams_10,distantOps_3,1,-->,0.013002
closeTeams_10,distantOps_3,2,-->,0.014414
closeTeams_10,distantOps_4,0,o-o,-0.035292
closeTeams_10,distantOps_4,5,-->,0.017862
closeTeams_10,distantOps_5,0,o-o,-0.035841
closeTeams_10,distantOps_5,4,-->,0.019245
closeTeams_10,distantOps_6,0,o-o,-0.018383
closeTeams_10,distantOps_6,4,-->,0.017688
closeTeams_10,distantOps_6,5,-->,0.018967
closeTeams_10,distantOps_7,0,o-o,-0.013894
closeTeams_10,distantOps_7,4,-->,0.023163
closeTeams_10,distantOps_8,4,-->,0.013874
distantTeams_1,jerseyNumber,1,-->,0.023911
distantTeams_1,jerseyNumber,2,-->,-0.013072
distantTeams_1,jerseyNumber,5,-->,-0.025278
distantTeams_1,team,4,-->,-0.029264
distantTeams_1,coordinate_x,4,-->,-0.015768
distantTeams_1,coordinate_y,3,-->,0.014978
distantTeams_1,coordinate_y,4,-->,-0.022472
distantTeams_1,speed,3,-->,-0.01524
distantTeams_1,direction,2,-->,-0.015524
distantTeams_1,closeTeams_1,4,-->,0.025377
distantTeams_1,closeTeams_2,1,-->,-0.025394
distantTeams_1,closeTeams_2,2,-->,-0.013227
distantTeams_1,closeTeams_2,4,-->,0.02422
distantTeams_1,closeTeams_3,1,-->,-0.012971
distantTeams_1,closeTeams_3,2,-->,-0.01985
distantTeams_1,closeTeams_3,4,-->,0.022659
distantTeams_1,closeTeams_3,5,-->,0.017267
distantTeams_1,closeTeams_4,1,-->,-0.018479
distantTeams_1,closeTeams_4,2,-->,-0.015288
distantTeams_1,closeTeams_4,4,-->,0.033129
distantTeams_1,closeTeams_4,5,-->,0.013828
distantTeams_1,closeTeams_5,1,-->,-0.017888
distantTeams_1,closeTeams_5,2,-->,-0.014771
distantTeams_1,closeTeams_5,3,-->,-0.014691
distantTeams_1,closeTeams_5,4,-->,0.024281
distantTeams_1,closeTeams_5,5,-->,0.01391
distantTeams_1,closeTeams_6,1,-->,-0.034987
distantTeams_1,closeTeams_6,3,-->,-0.014819
distantTeams_1,closeTeams_6,4,-->,0.037619
distantTeams_1,closeTeams_7,1,-->,-0.059719
distantTeams_1,closeTeams_7,2,-->,0.02915
distantTeams_1,closeTeams_7,3,-->,-0.029691
distantTeams_1,closeTeams_7,4,-->,0.048022
distantTeams_1,closeTeams_8,1,-->,-0.061468
distantTeams_1,closeTeams_8,2,-->,0.079489
distantTeams_1,closeTeams_8,3,-->,-0.047677
distantTeams_1,closeTeams_8,4,-->,0.023601
distantTeams_1,closeTeams_8,5,-->,0.028273
distantTeams_1,closeTeams_9,1,-->,0.026709
distantTeams_1,closeTeams_9,2,-->,0.036544
distantTeams_1,closeTeams_9,3,-->,-0.020024
distantTeams_1,closeTeams_9,4,-->,-0.021818
distantTeams_1,closeTeams_10,1,-->,0.026552
distantTeams_1,closeTeams_10,4,-->,-0.026115
distantTeams_1,distantTeams_1,1,-->,0.3048
distantTeams_1,distantTeams_1,2,-->,0.088797
distantTeams_1,distantTeams_1,3,-->,0.036204
distantTeams_1,distantTeams_1,4,-->,0.025741
distantTeams_1,distantTeams_1,5,-->,0.014732
distantTeams_1,distantTeams_2,0,o-o,0.46044
distantTeams_1,distantTeams_2,1,-->,0.1016
distantTeams_1,distantTeams_2,2,-->,-0.055355
distantTeams_1,distantTeams_2,3,-->,-0.025825
distantTeams_1,distantTeams_3,0,o-o,0.1444
distantTeams_1,distantTeams_3,2,-->,-0.052288
distantTeams_1,distantTeams_4,2,-->,-0.045666
distantTeams_1,distantTeams_4,3,-->,0.017515
distantTeams_1,distantTeams_4,4,-->,-0.014414
distantTeams_1,distantTeams_4,5,-->,0.016976
distantTeams_1,distantTeams_5,0,o-o,-0.013251
distantTeams_1,distantTeams_5,1,-->,0.025327
distantTeams_1,distantTeams_5,3,-->,0.027108
distantTeams_1,distantTeams_5,4,-->,-0.018844
distantTeams_1,distantTeams_6,0,o-o,0.0188
distantTeams_1,distantTeams_6,1,-->,0.036244
distantTeams_1,distantTeams_6,2,-->,0.015219
distantTeams_1,distantTeams_6,4,-->,-0.026688
distantTeams_1,distantTeams_7,0,o-o,0.034222
distantTeams_1,distantTeams_7,1,-->,0.042906
distantTeams_1,distantTeams_7,4,-->,-0.035926
distantTeams_1,distantTeams_8,0,o-o,0.03018
distantTeams_1,distantTeams_8,1,-->,0.040334
distantTeams_1,distantTeams_8,2,-->,0.01466
distantTeams_1,distantTeams_8,4,-->,-0.014733
distantTeams_1,distantTeams_9,0,o-o,0.015698
distantTeams_1,distantTeams_9,1,-->,0.036312
distantTeams_1,distantTeams_9,4,-->,-0.014769
distantTeams_1,distantTeams_10,0,o-o,-0.04451
distantTeams_1,distantTeams_10,1,-->,0.025656
distantTeams_1,distantTeams_10,2,-->,0.013252
distantTeams_1,distantTeams_10,3,-->,0.019132
distantTeams_1,closeOps_1,0,o-o,-0.050787
distantTeams_1,closeOps_1,1,-->,-0.01926
distantTeams_1,closeOps_1,5,-->,0.013791
distantTeams_1,closeOps_2,0,o-o,0.025541
distantTeams_1,closeOps_2,2,-->,-0.027001
distantTeams_1,closeOps_3,2,-->,-0.020918
distantTeams_1,closeOps_3,4,-->,0.026942
distantTeams_1,closeOps_3,5,-->,-0.013562
distantTeams_1,closeOps_4,1,-->,0.025679
distantTeams_1,closeOps_4,2,-->,-0.027158
distantTeams_1,closeOps_4,3,-->,-0.019053
distantTeams_1,closeOps_4,4,-->,0.024784
distantTeams_1,closeOps_5,0,o-o,-0.036138
distantTeams_1,closeOps_5,3,-->,-0.015392
distantTeams_1,closeOps_5,4,-->,0.019548
distantTeams_1,closeOps_6,0,o-o,-0.048733
distantTeams_1,closeOps_6,4,-->,0.022748
distantTeams_1,closeOps_7,0,o-o,-0.060225
distantTeams_1,closeOps_7,2,-->,0.04432
distantTeams_1,closeOps_7,3,-->,-0.018964
distantTeams_1,closeOps_8,0,o-o,-0.022237
distantTeams_1,closeOps_8,2,-->,0.057677
distantTeams_1,closeOps_8,3,-->,-0.031561
distantTeams_1,closeOps_8,4,-->,-0.039098
distantTeams_1,closeOps_9,1,-->,-0.023194
distantTeams_1,closeOps_9,2,-->,0.033233
distantTeams_1,closeOps_9,3,-->,-0.029526
distantTeams_1,closeOps_9,4,-->,-0.033423
distantTeams_1,closeOps_9,5,-->,-0.021671
distantTeams_1,closeOps_10,0,o-o,-0.040668
distantTeams_1,closeOps_10,1,-->,-0.0253
distantTeams_1,closeOps_10,2,-->,0.019773
distantTeams_1,closeOps_11,1,-->,-0.013191
distantTeams_1,closeOps_11,2,-->,0.038639
distantTeams_1,closeOps_11,4,-->,-0.049443
distantTeams_1,distantOps_1,0,o-o,-0.41358
distantTeams_1,distantOps_1,1,-->,-0.12365
distantTeams_1,distantOps_1,2,-->,0.047109
distantTeams_1,distantOps_1,3,-->,0.029269
distantTeams_1,distantOps_1,4,-->,0.055539
distantTeams_1,distantOps_1,5,-->,0.10605
distantTeams_1,distantOps_2,0,o-o,-0.23501
distantTeams_1,distantOps_2,1,-->,-0.064723
distantTeams_1,distantOps_2,2,-->,0.033549
distantTeams_1,distantOps_2,4,-->,0.021135
distantTeams_1,distantOps_2,5,-->,0.02967
distantTeams_1,distantOps_3,0,o-o,-0.062172
distantTeams_1,distantOps_4,0,o-o,0.045622
distantTeams_1,distantOps_4,1,-->,0.025527
distantTeams_1,distantOps_4,2,-->,-0.026071
distantTeams_1,distantOps_5,0,o-o,0.10086
distantTeams_1,distantOps_5,1,-->,0.044637
distantTeams_1,distantOps_5,2,-->,-0.044948
distantTeams_1,distantOps_6,0,o-o,0.044842
distantTeams_1,distantOps_6,1,-->,0.044402
distantTeams_1,distantOps_6,5,-->,-0.014817
distantTeams_1,distantOps_7,1,-->,-0.014005
distantTeams_1,distantOps_7,4,-->,-0.01947
distantTeams_1,distantOps_8,0,o-o,-0.044827
distantTeams_1,distantOps_8,1,-->,-0.025214
distantTeams_1,distantOps_8,2,-->,0.025187
distantTeams_1,distantOps_8,3,-->,0.033599
distantTeams_1,distantOps_9,0,o-o,-0.048957
distantTeams_1,distantOps_9,1,-->,-0.044993
distantTeams_1,distantOps_9,2,-->,0.022809
distantTeams_1,distantOps_9,3,-->,0.02969
distantTeams_1,distantOps_10,0,o-o,-0.039644
distantTeams_1,distantOps_10,1,-->,-0.021088
distantTeams_1,distantOps_11,0,o-o,0.036055
distantTeams_1,distantOps_11,1,-->,-0.019691
distantTeams_2,jerseyNumber,2,-->,-0.014126
distantTeams_2,jerseyNumber,5,-->,-0.015401
distantTeams_2,team,1,-->,0.022027
distantTeams_2,team,5,-->,0.024198
distantTeams_2,speed,5,-->,0.015259
distantTeams_2,direction,1,-->,0.021129
distantTeams_2,closeTeams_2,3,-->,0.01392
distantTeams_2,closeTeams_2,5,-->,0.01376
distantTeams_2,closeTeams_3,1,-->,-0.015795
distantTeams_2,closeTeams_3,2,-->,-0.0158
distantTeams_2,closeTeams_3,3,-->,0.018625
distantTeams_2,closeTeams_3,5,-->,0.012909
distantTeams_2,closeTeams_4,1,-->,-0.024483
distantTeams_2,closeTeams_4,2,-->,-0.021094
distantTeams_2,closeTeams_4,5,-->,0.017184
distantTeams_2,closeTeams_5,1,-->,-0.034699
distantTeams_2,closeTeams_5,2,-->,-0.020508
distantTeams_2,closeTeams_6,1,-->,-0.044171
distantTeams_2,closeTeams_6,2,-->,-0.013784
distantTeams_2,closeTeams_7,1,-->,-0.052662
distantTeams_2,closeTeams_7,2,-->,0.015381
distantTeams_2,closeTeams_8,1,-->,-0.062005
distantTeams_2,closeTeams_8,3,-->,0.027003
distantTeams_2,closeTeams_9,1,-->,0.039222
distantTeams_2,closeTeams_9,2,-->,-0.027178
distantTeams_2,closeTeams_9,5,-->,0.031269
distantTeams_2,closeTeams_10,2,-->,0.040641
distantTeams_2,distantTeams_1,1,-->,0.03557
distantTeams_2,distantTeams_1,2,-->,-0.017264
distantTeams_2,distantTeams_1,4,-->,-0.05661
distantTeams_2,distantTeams_2,1,-->,0.16568
distantTeams_2,distantTeams_2,2,-->,0.11057
distantTeams_2,distantTeams_2,3,-->,0.043365
distantTeams_2,distantTeams_2,4,-->,0.018651
distantTeams_2,distantTeams_2,5,-->,0.027503
distantTeams_2,distantTeams_3,0,o-o,0.26164
distantTeams_2,distantTeams_3,1,-->,0.054105
distantTeams_2,distantTeams_3,2,-->,-0.025749
distantTeams_2,distantTeams_3,4,-->,0.02023
distantTeams_2,distantTeams_4,0,o-o,0.033953
distantTeams_2,distantTeams_5,0,o-o,-0.026227
distantTeams_2,distantTeams_5,1,-->,0.038323
distantTeams_2,distantTeams_5,4,-->,-0.013193
distantTeams_2,distantTeams_5,5,-->,0.015154
distantTeams_2,distantTeams_6,1,-->,0.032913
distantTeams_2,distantTeams_6,2,-->,0.015955
distantTeams_2,distantTeams_6,4,-->,-0.015531
distantTeams_2,distantTeams_7,1,-->,0.028342
distantTeams_2,distantTeams_7,2,-->,0.018103
distantTeams_2,distantTeams_8,1,-->,0.041797
distantTeams_2,distantTeams_8,2,-->,0.017057
distantTeams_2,distantTeams_8,5,-->,-0.023003
distantTeams_2,distantTeams_9,1,-->,0.017629
distantTeams_2,distantTeams_9,3,-->,-0.01473
distantTeams_2,distantTeams_9,5,-->,-0.024568
distantTeams_2,distantTeams_10,0,o-o,-0.050687
distantTeams_2,distantTeams_10,1,-->,0.014708
distantTeams_2,closeOps_1,0,o-o,-0.060331
distantTeams_2,closeOps_1,1,-->,-0.016629
distantTeams_2,closeOps_2,0,o-o,-0.018999
distantTeams_2,closeOps_2,1,-->,-0.012905
distantTeams_2,closeOps_2,2,-->,-0.013664
distantTeams_2,closeOps_3,0,o-o,-0.021283
distantTeams_2,closeOps_3,1,-->,-0.013582
distantTeams_2,closeOps_3,2,-->,-0.013501
distantTeams_2,closeOps_4,0,o-o,-0.019067
distantTeams_2,closeOps_4,2,-->,-0.015793
distantTeams_2,closeOps_4,3,-->,0.017623
distantTeams_2,closeOps_5,0,o-o,-0.020873
distantTeams_2,closeOps_5,1,-->,-0.013029
distantTeams_2,closeOps_5,3,-->,0.013736
distantTeams_2,closeOps_6,0,o-o,-0.027659
distantTeams_2,closeOps_6,3,-->,0.015295
distantTeams_2,closeOps_7,0,o-o,-0.027491
distantTeams_2,closeOps_7,4,-->,-0.015815
distantTeams_2,closeOps_7,5,-->,-0.04543
distantTeams_2,closeOps_8,3,-->,-0.014075
distantTeams_2,closeOps_8,4,-->,-0.046665
distantTeams_2,closeOps_8,5,-->,-0.032069
distantTeams_2,closeOps_9,0,o-o,0.018373
distantTeams_2,closeOps_9,1,-->,-0.026693
distantTeams_2,closeOps_9,3,-->,-0.013891
distantTeams_2,closeOps_9,4,-->,-0.047032
distantTeams_2,closeOps_9,5,-->,-0.024715
distantTeams_2,closeOps_10,0,o-o,-0.025014
distantTeams_2,closeOps_10,2,-->,0.041466
distantTeams_2,closeOps_10,3,-->,-0.014811
distantTeams_2,closeOps_10,5,-->,0.017297
distantTeams_2,closeOps_11,2,-->,-0.02724
distantTeams_2,closeOps_11,4,-->,-0.024908
distantTeams_2,distantOps_1,0,o-o,-0.17165
distantTeams_2,distantOps_1,1,-->,-0.022444
distantTeams_2,distantOps_1,2,-->,0.01955
distantTeams_2,distantOps_1,4,-->,0.016146
distantTeams_2,distantOps_1,5,-->,0.021796
distantTeams_2,distantOps_2,0,o-o,-0.072706
distantTeams_2,distantOps_2,1,-->,-0.0161
distantTeams_2,distantOps_2,2,-->,0.022335
distantTeams_2,distantOps_2,3,-->,0.030478
distantTeams_2,distantOps_2,4,-->,0.019565
distantTeams_2,distantOps_2,5,-->,0.062657
distantTeams_2,distantOps_3,4,-->,0.013459
distantTeams_2,distantOps_4,0,o-o,0.033534
distantTeams_2,distantOps_4,2,-->,-0.013975
distantTeams_2,distantOps_4,4,-->,0.027278
distantTeams_2,distantOps_5,0,o-o,0.051811
distantTeams_2,distantOps_5,2,-->,-0.017977
distantTeams_2,distantOps_5,4,-->,0.020552
distantTeams_2,distantOps_5,5,-->,0.032494
distantTeams_2,distantOps_6,0,o-o,0.018348
distantTeams_2,distantOps_6,1,-->,0.024794
distantTeams_2,distantOps_6,3,-->,-0.019619
distantTeams_2,distantOps_7,3,-->,-0.017307
distantTeams_2,distantOps_8,0,o-o,-0.021696
distantTeams_2,distantOps_8,2,-->,0.013601
distantTeams_2,distantOps_8,3,-->,-0.017033
distantTeams_2,distantOps_9,0,o-o,-0.017433
distantTeams_2,distantOps_9,3,-->,-0.018654
distantTeams_2,distantOps_10,3,-->,-0.012988
distantTeams_2,distantOps_11,0,o-o,0.027367
distantTeams_2,distantOps_11,1,-->,0.018963
distantTeams_3,jerseyNumber,1,-->,0.02803
distantTeams_3,jerseyNumber,2,-->,0.019039
distantTeams_3,jerseyNumber,3,-->,0.054243
distantTeams_3,jerseyNumber,4,-->,0.023692
distantTeams_3,team,2,-->,-0.034085
distantTeams_3,team,4,-->,0.022757
distantTeams_3,speed,5,-->,0.020027
distantTeams_3,direction,3,-->,-0.015036
distantTeams_3,closeTeams_2,4,-->,0.025446
distantTeams_3,closeTeams_3,1,-->,-0.02019
distantTeams_3,closeTeams_3,4,-->,0.016222
distantTeams_3,closeTeams_5,2,-->,0.039075
distantTeams_3,closeTeams_6,2,-->,0.044635
distantTeams_3,closeTeams_6,4,-->,0.013822
distantTeams_3,closeTeams_7,1,-->,0.022253
distantTeams_3,closeTeams_7,2,-->,0.030135
distantTeams_3,closeTeams_7,3,-->,0.02863
distantTeams_3,closeTeams_8,1,-->,0.029729
distantTeams_3,closeTeams_8,2,-->,0.014469
distantTeams_3,closeTeams_9,3,-->,-0.013789
distantTeams_3,distantTeams_1,1,-->,0.027289
distantTeams_3,distantTeams_1,4,-->,0.017003
distantTeams_3,distantTeams_2,2,-->,0.016862
distantTeams_3,distantTeams_2,3,-->,0.016667
distantTeams_3,distantTeams_2,5,-->,0.014667
distantTeams_3,distantTeams_3,1,-->,0.13301
distantTeams_3,distantTeams_3,2,-->,0.098141
distantTeams_3,distantTeams_3,3,-->,0.076439
distantTeams_3,distantTeams_3,4,-->,0.0345
distantTeams_3,distantTeams_3,5,-->,0.072941
distantTeams_3,distantTeams_4,0,o-o,0.28861
distantTeams_3,distantTeams_4,2,-->,0.014445
distantTeams_3,distantTeams_4,5,-->,0.018054
distantTeams_3,distantTeams_5,0,o-o,-0.019076
distantTeams_3,distantTeams_5,1,-->,0.01341
distantTeams_3,distantTeams_5,2,-->,-0.026666
distantTeams_3,distantTeams_5,4,-->,-0.018045
distantTeams_3,distantTeams_5,5,-->,0.01611
distantTeams_3,distantTeams_6,0,o-o,-0.12295
distantTeams_3,distantTeams_6,2,-->,-0.036357
distantTeams_3,distantTeams_7,0,o-o,-0.14592
distantTeams_3,distantTeams_7,1,-->,0.013772
distantTeams_3,distantTeams_7,2,-->,-0.0129
distantTeams_3,distantTeams_8,0,o-o,-0.13786
distantTeams_3,distantTeams_8,1,-->,0.025876
distantTeams_3,distantTeams_8,3,-->,-0.016908
distantTeams_3,distantTeams_8,4,-->,-0.014499
distantTeams_3,distantTeams_9,0,o-o,-0.10889
distantTeams_3,distantTeams_9,3,-->,-0.013132
distantTeams_3,distantTeams_9,4,-->,-0.016742
distantTeams_3,distantTeams_10,0,o-o,-0.10443
distantTeams_3,distantTeams_10,1,-->,0.027033
distantTeams_3,closeOps_1,0,o-o,-0.015739
distantTeams_3,closeOps_2,0,o-o,0.014357
distantTeams_3,closeOps_2,4,-->,0.014321
distantTeams_3,closeOps_3,0,o-o,0.027234
distantTeams_3,closeOps_3,2,-->,0.019409
distantTeams_3,closeOps_3,4,-->,0.015884
distantTeams_3,closeOps_4,0,o-o,0.029596
distantTeams_3,closeOps_4,1,-->,0.021624
distantTeams_3,closeOps_4,2,-->,0.014455
distantTeams_3,closeOps_4,4,-->,0.013645
distantTeams_3,closeOps_5,1,-->,0.031582
distantTeams_3,closeOps_5,4,-->,0.02334
distantTeams_3,closeOps_6,2,-->,0.02967
distantTeams_3,closeOps_6,3,-->,0.01953
distantTeams_3,closeOps_6,4,-->,0.016723
distantTeams_3,closeOps_6,5,-->,-0.02053
distantTeams_3,closeOps_7,0,o-o,-0.044585
distantTeams_3,closeOps_7,2,-->,0.012976
distantTeams_3,closeOps_7,3,-->,0.031179
distantTeams_3,closeOps_7,4,-->,0.024161
distantTeams_3,closeOps_7,5,-->,-0.025285
distantTeams_3,closeOps_8,0,o-o,-0.057393
distantTeams_3,closeOps_8,1,-->,0.017834
distantTeams_3,closeOps_8,3,-->,0.01715
distantTeams_3,closeOps_9,0,o-o,-0.065405
distantTeams_3,closeOps_9,1,-->,0.023016
distantTeams_3,closeOps_9,3,-->,0.022643
distantTeams_3,closeOps_10,3,-->,0.023848
distantTeams_3,closeOps_11,1,-->,0.015769
distantTeams_3,closeOps_11,5,-->,0.014299
distantTeams_3,distantOps_1,4,-->,-0.025148
distantTeams_3,distantOps_2,1,-->,-0.018291
distantTeams_3,distantOps_3,0,o-o,0.08496
distantTeams_3,distantOps_3,1,-->,-0.039801
distantTeams_3,distantOps_3,2,-->,-0.015361
distantTeams_3,distantOps_3,4,-->,0.024324
distantTeams_3,distantOps_4,0,o-o,0.092753
distantTeams_3,distantOps_4,1,-->,-0.018197
