Variable i,Variable j,Time lag of i,Link type i --- j,Link value
distantOps_6,closeOps_9,4,-->,0.024206
distantOps_6,distantOps_5,1,-->,0.031293
distantOps_6,distantOps_6,1,-->,0.063436
distantOps_6,distantOps_6,2,-->,0.038583
distantOps_6,distantOps_6,3,-->,0.038271
distantOps_6,distantOps_6,4,-->,0.021773
distantOps_6,distantOps_7,0,o-o,0.55041
distantOps_6,distantOps_7,1,-->,0.031515
distantOps_6,distantOps_8,0,o-o,0.27998
distantOps_6,distantOps_9,0,o-o,0.17259
distantOps_6,distantOps_9,3,-->,-0.021418
distantOps_6,distantOps_10,0,o-o,0.09562
distantOps_6,distantOps_10,3,-->,-0.021066
distantOps_6,distantOps_11,0,o-o,0.030175
distantOps_7,jerseyNumber,1,-->,-0.021887
distantOps_7,jerseyNumber,2,-->,0.038697
distantOps_7,speed,4,-->,-0.033326
distantOps_7,closeTeams_1,2,-->,0.04771
distantOps_7,closeTeams_1,5,-->,-0.021086
distantOps_7,closeTeams_2,1,-->,-0.023017
distantOps_7,closeTeams_6,2,-->,0.021084
distantOps_7,closeTeams_6,3,-->,0.022872
distantOps_7,closeTeams_7,1,-->,0.025354
distantOps_7,closeTeams_7,2,-->,0.028794
distantOps_7,closeTeams_8,1,-->,0.030701
distantOps_7,closeTeams_8,2,-->,0.023952
distantOps_7,closeTeams_9,5,-->,0.024674
distantOps_7,distantTeams_2,5,-->,-0.022764
distantOps_7,distantTeams_5,2,-->,-0.036906
distantOps_7,distantTeams_6,2,-->,-0.023915
distantOps_7,distantTeams_8,3,-->,-0.023011
distantOps_7,distantTeams_10,2,-->,-0.032305
distantOps_7,closeOps_2,3,-->,0.022672
distantOps_7,closeOps_3,2,-->,0.037879
distantOps_7,closeOps_4,1,-->,0.042083
distantOps_7,closeOps_4,2,-->,0.037132
distantOps_7,closeOps_4,3,-->,0.025089
distantOps_7,closeOps_5,1,-->,0.03381
distantOps_7,closeOps_5,2,-->,0.02724
distantOps_7,closeOps_5,3,-->,0.034106
distantOps_7,closeOps_9,2,-->,0.021152
distantOps_7,distantOps_1,1,-->,0.021702
distantOps_7,distantOps_1,5,-->,0.024726
distantOps_7,distantOps_3,2,-->,-0.035808
distantOps_7,distantOps_5,2,-->,0.033073
distantOps_7,distantOps_6,1,-->,0.024303
distantOps_7,distantOps_6,2,-->,0.027344
distantOps_7,distantOps_7,1,-->,0.049748
distantOps_7,distantOps_7,4,-->,0.043079
distantOps_7,distantOps_8,0,o-o,0.6207
distantOps_7,distantOps_8,2,-->,-0.030691
distantOps_7,distantOps_9,0,o-o,0.404
distantOps_7,distantOps_10,0,o-o,0.27988
distantOps_7,distantOps_11,0,o-o,0.11483
distantOps_8,jerseyNumber,4,-->,0.024279
distantOps_8,team,3,-->,-0.021998
distantOps_8,team,4,-->,-0.024014
distantOps_8,closeTeams_1,3,-->,0.0319
distantOps_8,closeTeams_2,1,-->,0.0222
distantOps_8,closeTeams_2,2,-->,0.026761
distantOps_8,closeTeams_2,3,-->,0.023051
distantOps_8,closeTeams_4,2,-->,0.020942
distantOps_8,closeTeams_7,2,-->,0.0243
distantOps_8,closeTeams_9,5,-->,0.02259
distantOps_8,distantTeams_1,3,-->,0.023226
distantOps_8,distantTeams_1,5,-->,-0.022031
distantOps_8,distantTeams_2,1,-->,-0.025369
distantOps_8,distantTeams_3,1,-->,-0.023204
distantOps_8,distantTeams_3,2,-->,0.023464
distantOps_8,distantTeams_6,1,-->,-0.029822
distantOps_8,distantTeams_7,1,-->,-0.043181
distantOps_8,distantTeams_7,2,-->,-0.023337
distantOps_8,distantTeams_8,3,-->,-0.022065
distantOps_8,distantTeams_9,1,-->,-0.024159
distantOps_8,distantTeams_9,3,-->,-0.023516
distantOps_8,distantTeams_10,1,-->,-0.03174
distantOps_8,closeOps_1,1,-->,0.048512
distantOps_8,closeOps_2,1,-->,0.024603
distantOps_8,closeOps_2,2,-->,0.039374
distantOps_8,closeOps_3,2,-->,0.031724
distantOps_8,closeOps_3,3,-->,0.02394
distantOps_8,closeOps_4,2,-->,0.024067
distantOps_8,closeOps_4,5,-->,0.03036
distantOps_8,closeOps_5,2,-->,0.036928
distantOps_8,closeOps_8,2,-->,0.02266
distantOps_8,distantOps_1,1,-->,0.029974
distantOps_8,distantOps_1,4,-->,-0.029869
distantOps_8,distantOps_2,1,-->,0.026785
distantOps_8,distantOps_3,1,-->,0.052888
distantOps_8,distantOps_5,3,-->,0.023758
distantOps_8,distantOps_7,1,-->,0.025321
distantOps_8,distantOps_8,1,-->,0.071646
distantOps_8,distantOps_8,4,-->,0.021619
distantOps_8,distantOps_9,0,o-o,0.6668
distantOps_8,distantOps_9,1,-->,0.034065
distantOps_8,distantOps_10,0,o-o,0.45725
distantOps_8,distantOps_11,0,o-o,0.26036
distantOps_8,distantOps_11,1,-->,-0.025506
distantOps_9,jerseyNumber,1,-->,-0.027915
distantOps_9,jerseyNumber,3,-->,0.031575
distantOps_9,closeTeams_2,2,-->,0.029819
distantOps_9,closeTeams_2,4,-->,0.028108
distantOps_9,closeTeams_3,1,-->,0.04632
distantOps_9,closeTeams_3,4,-->,0.026212
distantOps_9,closeTeams_4,1,-->,0.056754
distantOps_9,closeTeams_6,1,-->,0.021325
distantOps_9,closeTeams_6,5,-->,0.025069
distantOps_9,closeTeams_7,5,-->,0.023556
distantOps_9,distantTeams_1,1,-->,-0.021091
distantOps_9,distantTeams_1,3,-->,0.023479
distantOps_9,distantTeams_1,5,-->,-0.020904
distantOps_9,distantTeams_3,2,-->,0.024018
distantOps_9,distantTeams_6,2,-->,-0.021482
distantOps_9,distantTeams_7,2,-->,-0.024854
distantOps_9,distantTeams_8,1,-->,-0.057566
distantOps_9,distantTeams_10,2,-->,-0.026466
distantOps_9,distantTeams_10,5,-->,-0.024224
distantOps_9,closeOps_2,1,-->,0.022008
distantOps_9,closeOps_2,2,-->,0.026826
distantOps_9,closeOps_3,1,-->,0.043719
distantOps_9,closeOps_3,5,-->,0.021956
distantOps_9,closeOps_8,3,-->,0.021116
distantOps_9,closeOps_9,2,-->,0.021939
distantOps_9,distantOps_1,1,-->,0.035328
distantOps_9,distantOps_6,2,-->,0.022066
distantOps_9,distantOps_9,1,-->,0.040693
distantOps_9,distantOps_9,4,-->,0.029568
distantOps_9,distantOps_10,0,o-o,0.68124
distantOps_9,distantOps_11,0,o-o,0.3793
distantOps_9,distantOps_11,1,-->,-0.021614
distantOps_9,distantOps_11,2,-->,-0.021533
distantOps_10,jerseyNumber,5,-->,0.024192
distantOps_10,speed,4,-->,-0.02284
distantOps_10,speed,5,-->,-0.029291
distantOps_10,closeTeams_2,1,-->,0.02824
distantOps_10,closeTeams_3,1,-->,0.021629
distantOps_10,closeTeams_4,1,-->,0.023133
distantOps_10,closeTeams_6,1,-->,0.0269
distantOps_10,closeTeams_6,5,-->,0.026614
distantOps_10,closeTeams_7,1,-->,0.022135
distantOps_10,distantTeams_1,1,-->,-0.031873
distantOps_10,distantTeams_1,3,-->,0.022685
distantOps_10,distantTeams_5,1,-->,-0.030576
distantOps_10,distantTeams_6,2,-->,-0.028469
distantOps_10,distantTeams_7,1,-->,-0.046331
distantOps_10,distantTeams_9,1,-->,-0.049387
distantOps_10,distantTeams_10,5,-->,-0.022184
distantOps_10,closeOps_1,1,-->,0.036423
distantOps_10,closeOps_2,1,-->,0.069583
distantOps_10,closeOps_3,1,-->,0.021613
distantOps_10,closeOps_5,4,-->,0.023883
distantOps_10,closeOps_7,5,-->,0.021085
distantOps_10,distantOps_1,1,-->,0.0436
distantOps_10,distantOps_6,2,-->,0.023365
distantOps_10,distantOps_10,3,-->,0.022711
distantOps_10,distantOps_11,0,o-o,0.55508
distantOps_10,distantOps_11,1,-->,0.023762
distantOps_11,jerseyNumber,2,-->,-0.021403
distantOps_11,jerseyNumber,3,-->,0.032092
distantOps_11,jerseyNumber,4,-->,0.022992
distantOps_11,team,1,-->,0.056589
distantOps_11,team,3,-->,-0.02495
distantOps_11,team,4,-->,-0.033858
distantOps_11,team,5,-->,-0.03007
distantOps_11,coordinate_y,1,-->,-0.021378
distantOps_11,speed,1,-->,0.021634
distantOps_11,speed,2,-->,0.055441
distantOps_11,closeTeams_1,2,-->,-0.026816
distantOps_11,closeTeams_6,5,-->,0.032804
distantOps_11,closeTeams_8,3,-->,0.020941
distantOps_11,distantTeams_1,1,-->,-0.048775
distantOps_11,distantTeams_1,2,-->,-0.036702
distantOps_11,distantTeams_7,3,-->,0.023555
distantOps_11,distantTeams_8,3,-->,0.022425
distantOps_11,distantTeams_10,5,-->,-0.034419
distantOps_11,closeOps_1,2,-->,-0.047795
distantOps_11,closeOps_2,2,-->,-0.041339
distantOps_11,closeOps_2,3,-->,-0.028873
distantOps_11,closeOps_3,2,-->,-0.026961
distantOps_11,closeOps_3,3,-->,-0.028422
distantOps_11,closeOps_4,5,-->,0.038664
distantOps_11,closeOps_5,4,-->,0.025878
distantOps_11,closeOps_8,1,-->,0.025546
distantOps_11,distantOps_1,1,-->,0.054845
distantOps_11,distantOps_1,2,-->,0.035688
distantOps_11,distantOps_1,5,-->,-0.021771
distantOps_11,distantOps_2,1,-->,0.041041
distantOps_11,distantOps_3,1,-->,0.052948
distantOps_11,distantOps_3,2,-->,0.02679
distantOps_11,distantOps_4,2,-->,0.028887
distantOps_11,distantOps_4,3,-->,0.042398
distantOps_11,distantOps_5,1,-->,0.029843
distantOps_11,distantOps_5,2,-->,0.038135
distantOps_11,distantOps_5,5,-->,0.024886
distantOps_11,distantOps_6,1,-->,0.031126
distantOps_11,distantOps_7,1,-->,0.027221
distantOps_11,distantOps_8,1,-->,0.02356
distantOps_11,distantOps_8,3,-->,0.024631
distantOps_11,distantOps_9,1,-->,0.027088
distantOps_11,distantOps_9,2,-->,0.037265
distantOps_11,distantOps_9,3,-->,0.041543
distantOps_11,distantOps_10,1,-->,0.046576
distantOps_11,distantOps_10,2,-->,0.032644
distantOps_11,distantOps_10,3,-->,0.051933
distantOps_11,distantOps_11,1,-->,0.10728
distantOps_11,distantOps_11,2,-->,0.08451
distantOps_11,distantOps_11,3,-->,0.047221
distantOps_11,distantOps_11,4,-->,0.043473
distantOps_11,distantOps_11,5,-->,0.056277
