id,club_id,match_id,players_id,matchperiod,eventsec,eventname,action,modifier,x_begin,y_begin,x_end,y_end,is_success
26739,63,364,1470,1H,2632.785571,Pass,Simple pass,,36,83,60.0,88.0,t
26744,63,364,1470,1H,2642.43613,Duel,Ground attacking duel,won,59,91,64.0,91.0,t
26749,81,364,1630,1H,2648.217495,Pass,Simple pass,,67,32,17.0,6.0,t
26754,81,364,1669,1H,2659.122861,Pass,Simple pass,,70,19,73.0,25.0,t
26762,63,364,1617,1H,2675.026099,Pass,Simple pass,,34,41,28.0,18.0,t
26768,63,364,1292,1H,2683.304146,Duel,Ground defending duel,neutral,36,10,36.0,0.0,t
26775,81,364,178,1H,2693.225993,Duel,Ground loose ball duel,won,68,63,66.0,64.0,t
26782,63,364,1581,1H,2700.371332,Duel,Ground loose ball duel,won,66,75,33.0,52.0,t
26786,81,364,1998,1H,2708.21983,Duel,Ground defending duel,neutral,62,8,56.0,0.0,t
26794,81,364,1433,1H,2759.674868,Pass,Simple pass,,48,43,63.0,6.0,t
26798,81,364,107,1H,2768.193961,Pass,Smart pass,,60,62,91.0,72.0,t
26804,81,364,1998,1H,2785.340285,Pass,Simple pass,,66,5,64.0,14.0,t
26808,81,364,1669,1H,2790.042575,Pass,Simple pass,,70,21,74.0,38.0,t
26818,81,364,22,1H,2822.875282,Duel,Ground attacking duel,won,24,7,89.0,34.0,t
26824,63,364,1617,1H,2835.300738,Duel,Ground attacking duel,won,4,13,1.0,16.0,t
26830,81,364,1669,2H,0.8344560000000456,Pass,Simple pass,,50,51,38.0,50.0,t
26835,63,364,1292,2H,9.100453000000018,Pass,Simple pass,,37,5,77.0,7.0,t
26841,63,364,711,2H,41.42492600000014,Duel,Air duel,won,90,50,89.0,52.0,t
26849,81,364,1630,2H,65.327452,Pass,High pass,,35,41,45.0,92.0,t
26857,81,364,1998,2H,96.07669600000008,Free Kick,Throw in,,43,0,44.0,32.0,t
26863,63,364,51,2H,117.42086100000006,Pass,Simple pass,,55,70,40.0,42.0,t
26870,63,364,36,2H,140.78512899999987,Free Kick,Throw in,,53,0,38.0,6.0,t
26876,81,364,1658,2H,161.2121900000002,Duel,Ground loose ball duel,won,64,17,51.0,33.0,t
26881,81,364,1630,2H,170.333169,Pass,Simple pass,,64,20,73.0,21.0,t
26888,63,364,1368,2H,180.1971410000001,Duel,Ground defending duel,won,81,97,24.0,69.0,t
26893,63,364,1617,2H,188.59850800000004,Duel,Ground attacking duel,won,43,9,48.0,5.0,t
26903,81,364,1669,2H,206.839735,Free Kick,Throw in,,33,0,31.0,19.0,t
26907,81,364,1669,2H,212.20728700000015,Pass,High pass,,33,6,39.0,53.0,t
26914,81,364,1998,2H,239.2516129999999,Pass,Simple pass,,55,14,63.0,7.0,t
26918,81,364,1669,2H,244.437238,Pass,Simple pass,,65,18,67.0,41.0,t
26925,81,364,1630,2H,257.779978,Pass,Simple pass,,70,9,59.0,22.0,t
26929,81,364,1998,2H,267.2552350000001,Pass,Simple pass,,73,6,67.0,17.0,t
26936,81,364,107,2H,298.02549899999985,Pass,Simple pass,,53,44,73.0,32.0,t
26942,81,364,1998,2H,310.1566120000002,Pass,Simple pass,,61,9,91.0,10.0,t
26949,63,364,1586,2H,322.0366389999999,Pass,Simple pass,,9,29,18.0,4.0,t
26955,63,364,1581,2H,333.6930440000001,Others on the ball,Acceleration,counter_attack,39,27,72.0,36.0,t
26963,81,364,107,2H,365.25533499999983,Pass,Simple pass,,47,32,57.0,29.0,t
26967,81,364,1630,2H,373.84944099999984,Pass,Simple pass,,44,19,54.0,51.0,t
26975,81,364,178,2H,411.6081669999999,Free Kick,Throw in,,67,100,62.0,91.0,t
26986,81,364,1998,2H,431.48939299999984,Pass,Cross,Left,90,12,87.0,7.0,t
26998,63,364,1617,2H,485.91054100000014,Others on the ball,Acceleration,interception,28,66,64.0,42.0,t
27003,81,364,107,2H,500.565361,Duel,Ground defending duel,neutral,1,19,7.0,81.0,t
27011,81,364,22,2H,539.2681229999998,Pass,Simple pass,,44,64,31.0,91.0,t
27018,81,364,1998,2H,567.4195180000002,Pass,Simple pass,,64,16,64.0,28.0,t
27024,63,364,1581,2H,579.0230459999998,Duel,Ground attacking duel,neutral,91,96,59.0,91.0,t
27029,81,364,1998,2H,594.830907,Free Kick,Throw in,,37,0,30.0,15.0,t
27040,81,364,107,2H,640.7602150000001,Duel,Ground attacking duel,won,78,48,80.0,54.0,t
27048,81,364,683,2H,710.7337379999999,Pass,Simple pass,,17,54,28.0,89.0,t
27052,63,364,36,2H,719.514236,Duel,Ground defending duel,neutral,34,7,40.0,0.0,t
27057,81,364,1975,2H,729.9078859999998,Pass,Simple pass,,34,39,63.0,10.0,t
27067,81,364,1998,2H,783.7281300000003,Pass,Simple pass,,40,8,45.0,27.0,t
27071,81,364,1433,2H,796.0881010000003,Pass,High pass,,28,50,37.0,9.0,t
27077,81,364,1975,2H,805.1791320000002,Pass,Simple pass,,27,13,11.0,42.0,t
27082,63,364,36,2H,828.822239,Pass,Simple pass,,39,11,41.0,26.0,t
27087,63,364,36,2H,835.2711179999997,Pass,Simple pass,,40,5,25.0,12.0,t
27091,63,364,1617,2H,843.4557860000003,Pass,Simple pass,,66,30,73.0,17.0,t
27101,81,364,1631,2H,886.4120659999999,Free Kick,Throw in,,31,100,37.0,90.0,t
27105,81,364,1631,2H,891.4244509999999,Pass,Simple pass,,33,93,43.0,65.0,t
27111,81,364,1998,2H,915.139255,Pass,Simple pass,,65,15,69.0,19.0,t
27116,81,364,826,2H,923.9498050000002,Pass,Smart pass,through,71,47,90.0,29.0,t
27121,63,364,1292,2H,986.7982359999996,Pass,Simple pass,,28,43,27.0,22.0,t
27127,81,364,22,2H,996.5978169999998,Duel,Ground defending duel,neutral,70,65,74.0,64.0,t
27133,81,364,107,2H,1004.6681589999998,Pass,Simple pass,,42,7,36.0,13.0,t
27137,81,364,107,2H,1009.937419,Pass,Simple pass,,34,9,32.0,20.0,t
27152,63,364,36,2H,1068.934217,Free Kick,Throw in,,63,0,73.0,7.0,t
27159,63,364,1617,2H,1081.3910569999998,Duel,Ground attacking duel,won,88,62,95.0,80.0,t
27163,63,364,36,2H,1089.6660869999996,Pass,Simple pass,,79,10,75.0,18.0,t
27169,81,364,826,2H,1098.3218939999997,Pass,High pass,,34,65,54.0,9.0,t
27174,63,364,711,2H,1107.5890630000004,Pass,Simple pass,,55,79,66.0,95.0,t
27182,81,364,22,2H,1130.5956530000003,Duel,Ground defending duel,won,55,55,49.0,61.0,t
27187,81,364,1658,2H,1133.9628300000004,Pass,Simple pass,,53,60,50.0,49.0,t
27191,81,364,1669,2H,1139.2575500000005,Pass,Simple pass,,51,29,59.0,8.0,t
27196,63,364,51,2H,1153.5254940000004,Duel,Ground attacking duel,neutral,63,72,36.0,67.0,t
27342,63,364,36,2H,1765.736591,Duel,Ground defending duel,lost,24,7,16.0,8.0,f
27364,63,364,51,2H,1824.9418750000004,Duel,Ground defending duel,lost,36,87,30.0,84.0,f
27389,63,364,1690,2H,1869.435476,Duel,Ground defending duel,lost,32,80,32.0,84.0,f
27411,81,364,1998,2H,1960.976649,Pass,Cross,Left,96,26,96.0,37.0,f
27425,63,364,1586,2H,2002.022738,Pass,Simple pass,,22,77,27.0,91.0,f
27437,63,364,1586,2H,2033.5425990000003,Others on the ball,Clearance,,14,61,0.0,72.0,f
27446,63,364,1690,2H,2122.24542,Pass,Head pass,,32,14,62.0,19.0,f
27469,63,364,36,2H,2176.181129,Duel,Ground defending duel,lost,23,29,9.0,37.0,f
27477,81,364,1732,2H,2203.3010350000004,Duel,Ground defending duel,lost,60,24,62.0,15.0,f
27501,81,364,1732,2H,2262.04321,Pass,Smart pass,through,66,65,73.0,8.0,f
27518,63,364,1584,2H,2349.3640050000004,Pass,Smart pass,,30,18,69.0,26.0,f
27529,63,364,51,2H,2409.161805,Duel,Air duel,lost,91,64,82.0,100.0,f
27557,63,364,36,2H,2574.88895,Pass,High pass,,37,6,72.0,7.0,f
27569,81,364,1669,2H,2603.962629,Pass,High pass,,84,5,96.0,78.0,f
27587,81,364,1732,2H,2712.640104,Pass,Simple pass,,68,61,68.0,81.0,f
27604,63,364,1617,2H,2761.509179,Duel,Ground attacking duel,lost,92,77,74.0,5.0,f
27620,81,364,940,2H,2810.9829710000004,Duel,Ground defending duel,lost,45,26,46.0,33.0,f
27641,81,364,1732,2H,2863.718191,Duel,Ground defending duel,lost,20,44,22.0,45.0,f
27647,63,364,711,2H,2871.4075190000003,Duel,Ground attacking duel,lost,52,56,100.0,100.0,f
27201,63,364,1581,2H,1157.9451959999997,Pass,Simple pass,,43,52,38.0,28.0,t
27205,63,364,1368,2H,1170.9760779999997,Pass,Simple pass,,69,88,84.0,91.0,t
27211,63,364,711,2H,1185.3045949999996,Pass,Simple pass,,57,50,80.0,16.0,t
27221,81,364,107,2H,1253.0413179999996,Pass,Simple pass,,43,20,34.0,11.0,t
27228,81,364,1631,2H,1278.5155619999996,Pass,Simple pass,,74,93,69.0,87.0,t
27232,63,364,36,2H,1285.1850960000002,Duel,Ground loose ball duel,neutral,25,4,31.0,0.0,t
27239,81,364,940,2H,1309.4527289999996,Pass,Head pass,interception,39,70,56.0,93.0,t
27243,81,364,826,2H,1318.704299,Pass,High pass,,60,78,93.0,95.0,t
27247,81,364,1433,2H,1333.846711,Pass,Simple pass,,54,61,70.0,7.0,t
27252,63,364,1581,2H,1347.8989890000005,Pass,Simple pass,,51,91,31.0,90.0,t
27263,81,364,1631,2H,1400.686745,Free Kick,Free Kick,,47,92,60.0,16.0,t
27272,63,364,51,2H,1443.3608109999996,Duel,Ground defending duel,won,81,93,14.0,72.0,t
27278,81,364,1975,2H,1479.3887999999995,Pass,Simple pass,,53,10,70.0,31.0,t
27283,63,364,1586,2H,1495.6094670000002,Pass,Simple pass,,24,31,40.0,14.0,t
27287,63,364,1362,2H,1504.8729059999996,Pass,High pass,,6,43,44.0,58.0,t
27293,63,364,1690,2H,1520.3965319999998,Free Kick,Free Kick,,50,52,53.0,69.0,t
27299,81,364,1433,2H,1538.7850239999998,Pass,Simple pass,,31,35,46.0,54.0,t
27310,63,364,1586,2H,1620.8923029999996,Pass,Simple pass,,69,5,68.0,13.0,t
27316,81,364,1998,2H,1632.447123,Pass,High pass,,28,27,70.0,6.0,t
27321,81,364,1669,2H,1665.8975810000002,Pass,Simple pass,,72,15,72.0,4.0,t
27330,81,364,1998,2H,1706.9776220000003,Free Kick,Corner,high,100,0,71.0,93.0,t
27334,63,364,51,2H,1718.5661920000002,Duel,Ground defending duel,neutral,28,6,28.0,0.0,t
27340,81,364,1631,2H,1762.1035810000003,Pass,Simple pass,,92,97,76.0,93.0,t
27348,63,364,1690,2H,1788.1479499999996,Duel,Air duel,won,46,57,53.0,51.0,t
27353,63,364,1690,2H,1791.8560239999997,Pass,Simple pass,,44,50,86.0,81.0,t
27358,63,364,1368,2H,1808.791532,Duel,Air duel,neutral,33,88,32.0,100.0,t
27363,81,364,1732,2H,1824.46803,Duel,Ground attacking duel,won,64,13,70.0,16.0,t
27370,81,364,22,2H,1836.085633,Pass,Simple pass,,76,15,70.0,22.0,t
27374,81,364,940,2H,1842.9797,Pass,Simple pass,,55,34,47.0,44.0,t
27379,63,364,51,2H,1851.5431900000003,Duel,Ground defending duel,won,29,80,32.0,75.0,t
27385,81,364,1998,2H,1861.853599,Pass,Simple pass,,77,7,58.0,18.0,t
27391,81,364,1998,2H,1908.729984,Free Kick,Free Kick,,69,8,62.0,6.0,t
27395,81,364,178,2H,1923.3776,Duel,Air duel,neutral,61,73,66.0,73.0,t
27402,81,364,22,2H,1931.355454,Duel,Ground attacking duel,neutral,69,96,65.0,100.0,t
27409,81,364,1732,2H,1956.293998,Pass,Simple pass,,69,24,89.0,6.0,t
27416,81,364,178,2H,1988.897127,Pass,Cross,high,85,12,93.0,63.0,t
27424,63,364,1581,2H,2000.261401,Free Kick,Free Kick,,23,66,22.0,77.0,t
27431,81,364,1433,2H,2022.485282,Pass,High pass,,31,65,57.0,8.0,t
27440,63,364,1584,2H,2089.844217,Others on the ball,Clearance,interception,6,57,25.0,82.0,t
27450,81,364,826,2H,2129.414503,Pass,Simple pass,,58,86,53.0,80.0,t
27456,63,364,1584,2H,2149.42077,Pass,Simple pass,,30,68,25.0,82.0,t
27460,63,364,36,2H,2162.7548640000005,Pass,Simple pass,,38,6,53.0,22.0,t
27465,81,364,940,2H,2168.9390460000004,Pass,Simple pass,,65,66,64.0,64.0,t
27474,63,364,372,2H,2199.523435,Duel,Air duel,won,61,70,89.0,92.0,t
27481,63,364,1586,2H,2211.951429,Pass,Simple pass,,33,88,28.0,75.0,t
27488,63,364,1292,2H,2232.462809,Pass,Simple pass,,57,17,63.0,6.0,t
27492,63,364,51,2H,2243.25594,Pass,Simple pass,,31,70,31.0,18.0,t
27497,81,364,940,2H,2255.5085660000004,Pass,Simple pass,counter_attack,34,79,46.0,86.0,t
27502,63,364,1586,2H,2275.6584999999995,Pass,Simple pass,,27,92,27.0,75.0,t
27506,63,364,1584,2H,2288.84868,Pass,Simple pass,,37,33,51.0,54.0,t
27514,81,364,1998,2H,2338.084647,Duel,Air duel,won,71,20,78.0,10.0,t
27521,81,364,826,2H,2355.499027,Duel,Ground defending duel,neutral,32,86,35.0,81.0,t
27530,81,364,683,2H,2409.7145410000003,Duel,Air duel,won,9,36,18.0,0.0,t
27538,63,364,51,2H,2468.75328,Pass,High pass,interception,30,80,50.0,76.0,t
27542,81,364,1631,2H,2481.094916,Duel,Ground defending duel,neutral,26,95,8.0,24.0,t
27546,81,364,940,2H,2487.756875,Pass,Simple pass,,29,66,31.0,75.0,t
27550,81,364,178,2H,2496.727731,Others on the ball,Acceleration,,68,95,86.0,83.0,t
27555,63,364,372,2H,2569.346138,Pass,Simple pass,,48,49,31.0,43.0,t
27561,81,364,178,2H,2582.4452410000004,Pass,Simple pass,,38,95,29.0,93.0,t
27567,81,364,1669,2H,2601.702169,Duel,Ground attacking duel,won,89,7,84.0,5.0,t
27580,81,364,826,2H,2692.565618,Duel,Ground attacking duel,neutral,79,93,78.0,100.0,t
27586,81,364,940,2H,2711.331846,Pass,Simple pass,,70,81,68.0,61.0,t
27593,81,364,1631,2H,2731.069906,Duel,Ground defending duel,won,24,93,6.0,25.0,t
27598,81,364,1732,2H,2738.692795,Duel,Ground attacking duel,won,39,56,46.0,49.0,t
27609,81,364,683,2H,2778.242044,Pass,Simple pass,,9,69,10.0,95.0,t
27614,63,364,36,2H,2796.294296,Free Kick,Throw in,,73,0,61.0,20.0,t
27621,63,364,711,2H,2811.960102,Duel,Ground attacking duel,neutral,54,67,88.0,91.0,t
27629,63,364,1362,2H,2824.503035,Pass,Hand pass,,10,63,34.0,10.0,t
27633,63,364,711,2H,2840.3759280000004,Pass,Simple pass,,57,71,68.0,81.0,t
27637,63,364,51,2H,2852.6533120000004,Pass,Simple pass,,67,65,64.0,62.0,t
27642,63,364,1617,2H,2865.043943,Duel,Ground attacking duel,won,80,56,78.0,55.0,t
25897,63,364,1292,1H,3.891204000000016,Pass,Simple pass,,32,42,29.0,78.0,t
25901,63,364,1261,1H,9.16646300000002,Pass,Simple pass,,39,71,38.0,73.0,t
25905,63,364,1617,1H,19.313181999999983,Pass,Simple pass,,69,20,62.0,25.0,t
25914,81,364,1630,1H,47.31362200000001,Pass,Simple pass,interception,25,59,4.0,42.0,t
25921,81,364,1998,1H,62.79401199999995,Duel,Ground defending duel,neutral,61,17,67.0,25.0,t
25929,81,364,1975,1H,79.56937800000003,Pass,Simple pass,,41,14,45.0,3.0,t
25935,81,364,22,1H,88.96451000000003,Duel,Ground attacking duel,won,64,35,65.0,34.0,t
25944,81,364,1669,1H,106.03014099999996,Pass,Simple pass,,67,32,62.0,32.0,t
25948,81,364,1631,1H,111.87318500000003,Pass,Simple pass,,59,79,46.0,54.0,t
25955,81,364,107,1H,137.401697,Duel,Ground defending duel,won,54,19,59.0,20.0,t
25960,81,364,1631,1H,144.852616,Pass,Simple pass,,68,61,67.0,43.0,t
25964,81,364,1975,1H,157.66598899999997,Pass,Simple pass,,62,13,18.0,4.0,t
25971,63,364,1261,1H,178.57449999999994,Duel,Air duel,won,37,89,43.0,88.0,t
25978,81,364,178,1H,186.57490299999995,Pass,Simple pass,,68,39,66.0,16.0,t
25984,81,364,1433,1H,200.61493299999995,Pass,Simple pass,,61,48,69.0,62.0,t
25990,81,364,683,1H,215.489162,Pass,Simple pass,,10,67,14.0,73.0,t
25997,63,364,711,1H,231.01204099999995,Duel,Ground attacking duel,neutral,5,75,100.0,100.0,t
26004,81,364,1433,1H,262.06370300000003,Pass,High pass,,29,52,43.0,3.0,t
26011,81,364,1433,1H,279.06004700000005,Pass,Simple pass,,31,54,46.0,45.0,t
26016,63,364,711,1H,297.93931,Pass,High pass,,18,90,62.0,89.0,t
26021,81,364,1630,1H,306.01379899999995,Pass,Simple pass,,67,34,71.0,44.0,t
26033,63,364,1261,1H,337.923858,Duel,Ground attacking duel,won,42,71,43.0,63.0,t
26039,81,364,107,1H,343.820392,Pass,Simple pass,,54,54,57.0,66.0,t
26043,81,364,1630,1H,351.41897200000005,Pass,Simple pass,,74,12,62.0,16.0,t
26049,81,364,1669,1H,358.39272500000004,Pass,Simple pass,,69,15,74.0,6.0,t
26055,81,364,1630,1H,371.978893,Pass,Simple pass,,72,10,68.0,24.0,t
26060,63,364,1617,1H,383.55803,Duel,Ground attacking duel,won,9,9,8.0,8.0,t
26067,81,364,683,1H,441.484188,Pass,High pass,,10,56,37.0,97.0,t
26073,81,364,1658,1H,449.819801,Pass,Simple pass,,43,72,63.0,59.0,t
26081,63,364,1470,1H,486.025756,Pass,Simple pass,,28,92,42.0,94.0,t
26089,81,364,683,1H,511.9213050000001,Pass,Simple pass,,7,70,26.0,74.0,t
26095,63,364,1584,1H,537.4138350000001,Pass,Simple pass,,30,85,5.0,42.0,t
26102,63,364,1586,1H,559.160359,Pass,Simple pass,,29,17,30.0,80.0,t
26108,63,364,1617,1H,583.92415,Duel,Ground attacking duel,won,92,11,91.0,11.0,t
26114,81,364,22,1H,597.354762,Duel,Ground attacking duel,won,28,58,35.0,57.0,t
25908,63,364,1584,1H,25.19779700000004,Pass,Simple pass,,43,30,56.0,15.0,f
25920,81,364,1630,1H,60.591789999999946,Pass,Simple pass,,45,27,61.0,17.0,f
25931,81,364,1669,1H,84.194567,Pass,Simple pass,,65,3,61.0,19.0,f
25950,81,364,1998,1H,118.40748599999996,Pass,Simple pass,,61,3,69.0,0.0,f
25970,81,364,1658,1H,177.97880899999996,Duel,Air duel,lost,63,11,57.0,12.0,f
25981,81,364,1998,1H,194.90884300000005,Pass,Simple pass,,82,5,74.0,33.0,f
25995,63,364,1584,1H,227.94918,Duel,Ground defending duel,lost,26,82,12.0,77.0,f
26017,81,364,1975,1H,299.403774,Duel,Air duel,lost,38,11,35.0,28.0,f
26031,81,364,1975,1H,335.790708,Pass,Head pass,,46,31,58.0,29.0,f
26046,63,364,1584,1H,356.520706,Duel,Ground defending duel,lost,27,80,25.0,84.0,f
26061,81,364,1631,1H,383.681737,Duel,Ground defending duel,lost,91,91,92.0,92.0,f
26076,81,364,178,1H,456.591198,Pass,Cross,high,90,95,99.0,65.0,f
26092,81,364,1630,1H,519.57482,Pass,High pass,,36,18,64.0,0.0,f
26111,63,364,1586,1H,592.39065,Pass,Smart pass,,71,18,88.0,26.0,f
26127,81,364,1658,1H,643.245932,Pass,Simple pass,,46,22,12.0,6.0,f
26141,81,364,1998,1H,668.0789970000001,Pass,Smart pass,through,60,2,94.0,25.0,f
26156,81,364,1631,1H,716.0535440000001,Duel,Ground defending duel,lost,15,92,18.0,90.0,f
26176,81,364,107,1H,760.13678,Duel,Ground loose ball duel,lost,66,64,58.0,85.0,f
26195,81,364,1975,1H,809.519197,Others on the ball,Clearance,interception,12,26,0.0,13.0,f
26208,81,364,1433,1H,942.645886,Pass,High pass,,30,57,30.0,100.0,f
26226,63,364,711,1H,1030.811584,Pass,High pass,,60,93,82.0,89.0,f
26239,63,364,36,1H,1050.021006,Pass,Cross,high,91,12,96.0,44.0,f
26255,63,364,711,1H,1116.294122,Free Kick,Throw in,,64,100,73.0,97.0,f
26267,63,364,711,1H,1139.005471,Duel,Ground defending duel,lost,70,87,61.0,95.0,f
26282,81,364,1669,1H,1173.839356,Pass,High pass,through,66,26,88.0,48.0,f
26297,63,364,1584,1H,1253.939773,Duel,Ground defending duel,lost,84,92,59.0,89.0,f
26310,81,364,22,1H,1286.315303,Pass,Smart pass,through,73,33,80.0,40.0,f
26322,81,364,1630,1H,1338.710187,Duel,Air duel,lost,92,41,85.0,54.0,f
26342,63,364,36,1H,1397.337026,Duel,Air duel,lost,56,12,36.0,16.0,f
26374,63,364,1617,1H,1472.051819,Shot,Shot,blocked,80,23,100.0,100.0,f
26388,81,364,1658,1H,1524.391025,Duel,Ground defending duel,lost,29,14,9.0,18.0,f
26412,63,364,1368,1H,1576.3304939999998,Pass,Head pass,,11,72,81.0,92.0,f
26422,63,364,1261,1H,1597.960986,Duel,Ground attacking duel,lost,63,94,85.0,92.0,f
26440,63,364,1470,1H,1650.1507,Pass,Simple pass,,42,91,90.0,65.0,f
26466,63,364,36,1H,1703.566195,Pass,Simple pass,,30,7,27.0,10.0,f
26487,63,364,1368,1H,1754.563771,Pass,Smart pass,counter_attack,92,74,92.0,65.0,f
26503,81,364,1998,1H,1802.068627,Duel,Ground attacking duel,lost,80,29,74.0,46.0,f
26538,63,364,1470,1H,1898.611194,Pass,Simple pass,,36,95,29.0,91.0,f
26561,63,364,1368,1H,1954.843033,Duel,Air duel,lost,65,89,41.0,94.0,f
26595,63,364,1584,1H,2044.894911,Pass,Simple pass,dangerous_ball_lost,31,52,33.0,64.0,f
26618,81,364,1658,1H,2101.290459,Duel,Ground defending duel,lost,10,21,36.0,71.0,f
26637,81,364,1998,1H,2197.167413,Free Kick,Corner,opportunity,100,100,0.0,0.0,f
26653,63,364,711,1H,2340.568879,Shot,Shot,opportunity,90,44,100.0,100.0,f
26677,63,364,1368,1H,2417.024049,Pass,Simple pass,,58,90,76.0,100.0,f
26691,81,364,22,1H,2452.078993,Duel,Ground defending duel,lost,78,9,77.0,8.0,f
26710,81,364,1630,1H,2525.308217,Shot,Shot,opportunity,88,37,0.0,0.0,f
26727,81,364,1630,1H,2592.22135,Pass,Smart pass,,69,11,72.0,24.0,f
26746,63,364,1470,1H,2644.006546,Duel,Ground attacking duel,lost,64,91,66.0,88.0,f
26764,63,364,1292,1H,2680.519133,Pass,Simple pass,,38,9,39.0,6.0,f
26781,81,364,1658,1H,2700.122695,Duel,Ground loose ball duel,lost,17,15,67.0,48.0,f
26816,81,364,1658,1H,2818.458869,Pass,Smart pass,through,61,32,71.0,34.0,f
26829,81,364,1433,1H,2849.962809,Pass,Simple pass,,56,78,0.0,0.0,f
26851,81,364,1658,2H,71.27378700000008,Pass,Simple pass,,55,76,71.0,100.0,f
26868,81,364,1631,2H,128.46683600000006,Others on the ball,Clearance,interception,34,93,41.0,100.0,f
26884,81,364,1433,2H,174.35349799999997,Pass,High pass,,58,34,76.0,13.0,f
26895,81,364,1631,2H,189.82914900000011,Duel,Ground defending duel,lost,52,95,31.0,94.0,f
26901,63,364,51,2H,202.64718399999992,Others on the ball,Clearance,interception,63,90,62.0,100.0,f
26923,81,364,1998,2H,252.6926669999998,Pass,Cross,high,96,14,89.0,70.0,f
26937,81,364,22,2H,300.11183200000005,Pass,Simple pass,,73,32,66.0,25.0,f
26948,81,364,22,2H,320.57392500000014,Duel,Ground loose ball duel,lost,89,66,91.0,71.0,f
26972,63,364,1584,2H,381.7732249999999,Others on the ball,Clearance,,34,32,32.0,46.0,f
26981,81,364,1975,2H,422.90520699999973,Pass,Simple pass,,53,12,61.0,14.0,f
26995,81,364,1658,2H,482.1665640000001,Shot,Shot,blocked,71,48,0.0,0.0,f
27013,81,364,683,2H,548.393329,Pass,High pass,,25,66,69.0,18.0,f
27034,63,364,1368,2H,609.7362869999997,Duel,Ground defending duel,lost,17,91,5.0,88.0,f
27041,63,364,1617,2H,641.4156119999998,Duel,Ground defending duel,lost,22,52,20.0,46.0,f
27062,81,364,1669,2H,740.6158679999999,Pass,High pass,through,68,31,94.0,68.0,f
27079,81,364,1998,2H,815.3915029999998,Pass,Smart pass,through,56,6,75.0,79.0,f
27107,63,364,1584,2H,895.9294040000003,Duel,Ground defending duel,lost,57,35,58.0,35.0,f
27126,81,364,1433,2H,993.5299459999997,Pass,High pass,,40,60,70.0,65.0,f
27146,63,364,711,2H,1056.111653,Free Kick,Throw in,,64,100,89.0,97.0,f
27155,81,364,1433,2H,1073.2431349999997,Duel,Ground defending duel,lost,19,96,8.0,94.0,f
27175,63,364,1368,2H,1111.0868369999998,Pass,Simple pass,dangerous_ball_lost,66,95,59.0,91.0,f
27198,81,364,1658,2H,1154.991962,Duel,Ground defending duel,lost,37,28,21.0,19.0,f
27214,81,364,1631,2H,1192.3562140000004,Duel,Ground defending duel,lost,15,87,5.0,83.0,f
27237,81,364,683,2H,1306.0568400000002,Pass,High pass,,8,75,64.0,83.0,f
27257,63,364,1586,2H,1366.2577199999996,Pass,High pass,,30,18,70.0,0.0,f
27281,81,364,1669,2H,1485.325957,Pass,Simple pass,,70,44,87.0,49.0,f
27303,81,364,940,2H,1545.526712,Duel,Ground defending duel,lost,28,49,32.0,48.0,f
27311,63,364,36,2H,1624.4266770000004,Pass,Cross,high,68,13,85.0,61.0,f
27338,63,364,1292,2H,1759.5741399999995,Duel,Ground loose ball duel,lost,6,8,8.0,3.0,f
27354,63,364,1292,2H,1792.675341,Duel,Ground attacking duel,lost,86,81,61.0,10.0,f
27381,63,364,1581,2H,1854.815692,Duel,Ground attacking duel,lost,39,71,35.0,39.0,f
27408,63,364,1368,2H,1954.36492,Duel,Air duel,lost,35,87,31.0,76.0,f
26123,81,364,1630,1H,620.349446,Duel,Ground defending duel,won,63,14,72.0,19.0,t
26128,63,364,1261,1H,643.4849139999999,Duel,Ground attacking duel,won,88,94,89.0,94.0,t
26136,81,364,1631,1H,652.387974,Pass,Head pass,interception,30,61,12.0,57.0,t
26140,81,364,1433,1H,662.485302,Pass,Simple pass,,33,57,60.0,2.0,t
26147,81,364,1658,1H,688.4675319999999,Pass,Simple pass,interception,54,56,55.0,49.0,t
26152,63,364,1261,1H,700.5139770000001,Pass,Simple pass,counter_attack,72,91,67.0,85.0,t
26157,63,364,1617,1H,716.8707179999999,Duel,Ground attacking duel,won,85,8,82.0,10.0,t
26165,81,364,1658,1H,731.56616,Pass,Simple pass,,41,72,60.0,63.0,t
26172,81,364,1433,1H,756.6707639999998,Pass,Simple pass,,53,53,67.0,40.0,t
26177,63,364,1617,1H,766.6927499999998,Pass,Simple pass,,42,15,29.0,26.0,t
26182,81,364,22,1H,779.3754980000001,Duel,Ground attacking duel,neutral,79,12,77.0,18.0,t
26186,81,364,1630,1H,786.227055,Pass,Simple pass,,68,23,69.0,4.0,t
26190,81,364,1975,1H,795.9096159999998,Pass,Simple pass,,58,22,54.0,49.0,t
26201,63,364,1617,1H,896.761809,Free Kick,Corner,high,100,100,90.0,63.0,t
26207,81,364,1631,1H,939.920816,Pass,Simple pass,,36,75,30.0,57.0,t
26215,81,364,1998,1H,970.495626,Free Kick,Throw in,,42,0,58.0,14.0,t
26229,81,364,1630,1H,1038.472495,Duel,Ground defending duel,neutral,27,4,33.0,6.0,t
26235,63,364,1581,1H,1044.525851,Duel,Ground attacking duel,won,73,66,75.0,58.0,t
26242,63,364,1617,1H,1075.225021,Free Kick,Corner,high,100,0,96.0,72.0,t
26251,63,364,36,1H,1087.954153,Pass,Simple pass,,58,70,71.0,92.0,t
